,url_raw,url
144,https://www.teamblind.com/kr/post/현재-손실-이야기-해보자-cjhi20Lr,https://www.teamblind.com/kr/post/현재-손실-이야기-해보자-cjhi20Lr
145,https://www.teamblind.com/kr/post/내-하락장-몰빵-꿀종목-푼다-3qnYNNyq,https://www.teamblind.com/kr/post/내-하락장-몰빵-꿀종목-푼다-3qnYNNyq
146,https://www.teamblind.com/kr/post/파이어족-근황-dhk4hz5t,https://www.teamblind.com/kr/post/파이어족-근황-dhk4hz5t
147,https://www.teamblind.com/kr/post/오늘-마늘보쌈-가격보고-인플레-체감했다-cHBWczJo,https://www.teamblind.com/kr/post/오늘-마늘보쌈-가격보고-인플레-체감했다-cHBWczJo
148,https://www.teamblind.com/kr/post/Mz세대들아-이제-3달-됐어-ㅎ-p2dqomFe,https://www.teamblind.com/kr/post/Mz세대들아-이제-3달-됐어-ㅎ-p2dqomFe
149,https://www.teamblind.com/kr/post/삼성전자-싸다.-매수해라-iNx7zsWT,https://www.teamblind.com/kr/post/삼성전자-싸다-매수해라-iNx7zsWT
150,https://www.teamblind.com/kr/post/요즘-외식-물가-실화냐-wZEodPaM,https://www.teamblind.com/kr/post/요즘-외식-물가-실화냐-wZEodPaM
151,https://www.teamblind.com/kr/post/7월-LG에너지솔루션-2억주-의무보유등록-해제-A8H35KRQ,https://www.teamblind.com/kr/post/7월-LG에너지솔루션-2억주-의무보유등록-해제-A8H35KRQ
152,https://www.teamblind.com/kr/post/근데-주식코인-크게-물린-경우엔-ZWePMU83,https://www.teamblind.com/kr/post/근데-주식코인-크게-물린-경우엔-ZWePMU83
153,https://www.teamblind.com/kr/post/파킹통장-2-넘으니까-좋네-x2PNXrxK,https://www.teamblind.com/kr/post/파킹통장-2-넘으니까-좋네-x2PNXrxK
154,https://www.teamblind.com/kr/post/주식-코인-원금-복구해주면-VCimaUBm,https://www.teamblind.com/kr/post/주식-코인-원금-복구해주면-VCimaUBm
155,https://www.teamblind.com/kr/post/종합보험-리모델링-문의-BxX3aEPO,https://www.teamblind.com/kr/post/종합보험-리모델링-문의-BxX3aEPO
156,https://www.teamblind.com/kr/post/뭔가-좃된거-같은데-R15AaQUv,https://www.teamblind.com/kr/post/뭔가-좃된거-같은데-R15AaQUv
157,https://www.teamblind.com/kr/post/LG에솔-공모가-갈-수-있나-P4jWeqKM,https://www.teamblind.com/kr/post/LG에솔-공모가-갈-수-있나-P4jWeqKM
158,https://www.teamblind.com/kr/post/LG엔솔도-공모가-이하갈수있지않음-N1OJb05X,https://www.teamblind.com/kr/post/LG엔솔도-공모가-이하갈수있지않음-N1OJb05X
159,https://www.teamblind.com/kr/post/비비큐는-주식-못-사-kCTJuYGn,https://www.teamblind.com/kr/post/비비큐는-주식-못-사-kCTJuYGn
160,https://www.teamblind.com/kr/post/카카오-액면분할-했나요-Rn7iQ2sr,https://www.teamblind.com/kr/post/카카오-액면분할-했나요-Rn7iQ2sr
161,https://www.teamblind.com/kr/post/크래프톤--60-ㅜㅜ-HWOcW0AH,https://www.teamblind.com/kr/post/크래프톤--60-ㅜㅜ-HWOcW0AH
162,https://www.teamblind.com/kr/post/최고민수야-고맙다.-agxEDtd0,https://www.teamblind.com/kr/post/최고민수야-고맙다-agxEDtd0
163,https://www.teamblind.com/kr/post/삼전-떨어진게-이유가-이거야-4ZQ3AU4Z,https://www.teamblind.com/kr/post/삼전-떨어진게-이유가-이거야-4ZQ3AU4Z
164,https://www.teamblind.com/kr/post/코스피-1920-시나리오-나왔네-O65n8GAB,https://www.teamblind.com/kr/post/코스피-1920-시나리오-나왔네-O65n8GAB
165,https://www.teamblind.com/kr/post/욜로-하면-그때만-좋고-남는거도-없잖아-RDv1AL7S,https://www.teamblind.com/kr/post/욜로-하면-그때만-좋고-남는거도-없잖아-RDv1AL7S
166,https://www.teamblind.com/kr/post/SOXL-진입한다-Spq7xhyq,https://www.teamblind.com/kr/post/SOXL-진입한다-Spq7xhyq
167,https://www.teamblind.com/kr/post/주식쟁이로-살면서-문재인-때가-그립다-MCNrsYmd,https://www.teamblind.com/kr/post/주식쟁이로-살면서-문재인-때가-그립다-MCNrsYmd
168,https://www.teamblind.com/kr/post/주요국-주가지수-5년간-변화-4rMHFMBe,https://www.teamblind.com/kr/post/주요국-주가지수-5년간-변화-4rMHFMBe
