,날짜,댓글,조회수,좋아요,싫어요
402,2022-07-01,[위기상황] 2차전지수요위축. SK온 멀...,238,3,0
403,2022-07-01,오너리스크에다가 회사의 정체성도 모르겠고,60,0,0
404,2022-07-01,손절했다,243,0,0
405,2022-07-01,예전 9만원에  샀는데 이번은 11만원만...,110,1,0
406,2022-07-01,드디에 19깨지고  15만 가즈아 그땐 ...,85,0,1
407,2022-07-01,한투 ㅁㅊ증권 갸쉐ㅋ 매도9842주-저가...,110,1,0
408,2022-07-01,기름값 나락가는중,239,0,0
409,2022-07-01,1년중  최저가,116,0,0
410,2022-07-01,과하다,213,1,2
411,2022-07-01,뷰유융시인 개미들,107,0,2
412,2022-07-01,16,69,1,1
413,2022-07-01,"헬쥐애스홀 2차전지주 폭망+횡재세,정유업...",91,0,0
414,2022-07-01,완전 부도 분위기네,63,0,0
415,2022-07-01,훠 바닥이네?,108,3,2
416,2022-07-01,개기금  금투 새끼들은 왜 23만에서 사...,143,4,1
417,2022-07-01,평단 206000 원인대,104,1,1
418,2022-07-01,지금 들어가면 어때요,428,1,6
419,2022-07-01,도망가아아아아,49,0,0
420,2022-07-01,24만원에 안던진색휘들 어쩌냐 -20%를...,90,0,2
421,2022-07-01,코스피 1프로 상승에 혼자만 하한가 ㅋㅋ,77,2,0
422,2022-07-01,이악물고 내려까네,71,1,1
423,2022-07-01,500원 상승하는거 보니 눈물이 난다 감...,70,3,2
424,2022-07-01,에휴,45,0,0
425,2022-07-01,자사주나 매집해라,55,2,0
426,2022-07-01,참나 ^^|발,59,2,0
427,2022-07-01,오늘부터 사명  변경합니다,85,2,0
428,2022-07-01,부도남?,75,2,0
429,2022-07-01,18만원 보겠네ㅋㅋ,103,2,1
430,2022-07-01,코스피,119,0,0
431,2022-07-01,잘가라 ㅋㅋ 유가폭락하누,349,1,6
