,날짜,댓글,조회수,좋아요,싫어요
347,2022-07-01,추천수 조작 홍어짱깨팀장급.,50,4,5
348,2022-07-01,최저점 무조건 주어야할 타이밍,41,0,1
349,2022-07-01,윤석열대통령각하 감솨합니돠 훠훠훠~,77,1,8
350,2022-07-01,최고의 역대대통령 전두환,54,3,5
351,2022-07-01,금리 빨리 올랐으면 좋겟다,49,4,1
352,2022-07-01,그래 이재명이었어도 하락은 막을수 없었겠...,120,19,6
353,2022-07-01,순간 추천수 급등 종목.,48,1,4
354,2022-07-01,고난도문제,34,2,1
355,2022-07-01,케이씨텍  자사주100 억  공매 기관 ...,42,0,1
356,2022-07-01,올해 1400 벌다가 미친장에 손실 27...,106,3,1
357,2022-07-01,문돌통찬양자나 윤가찬양자나,48,1,6
358,2022-07-01,혹시.....,28,0,2
359,2022-07-01,지나에 반도체등 전략물자 수출통제해야,32,0,4
360,2022-07-01,"금감원, 신한은행 수상한 자금거래 포착",47,2,1
361,2022-07-01,박샬이나야,32,2,1
362,2022-07-01,하반기 수출예측치,31,1,1
363,2022-07-01,굿입니다요,39,7,1
364,2022-07-01,결국 손절했다~,108,6,6
365,2022-07-01,답글:아이고,58,1,1
366,2022-07-01,손절혀..,28,0,2
367,2022-07-01,오늘도 날조와 조작이 일상인 그들만의 리...,31,2,2
368,2022-07-01,바보야 문제는,43,3,3
369,2022-07-01,한국인이라면★누구나찬성하는 애국세!민주당...,29,0,3
370,2022-07-01,내가 2번 찍은 이유는 시장을 살린다고 ...,67,0,5
371,2022-07-01,홍어들이  자기밖에  모르는 이유,33,2,6
372,2022-07-01,박샬이나야,26,1,1
373,2022-07-01,답글:훠훠훠 화가 많이 나셨?니꽈?,20,0,1
374,2022-07-01,명바이~ 그리웁니다.,34,0,7
375,2022-07-01,천공스승은,26,1,1
376,2022-07-01,중국도 윤석열 바보인거 안다,44,6,1
377,2022-07-01,월요일 코리아 반도체 헬게이트,40,1,1
378,2022-07-01,이게 팩트다,46,0,2
379,2022-07-01,아따그만싸우고 영상이나 보래도 ㅋㅋㅋ,59,3,1
380,2022-07-01,윤대갈통 지지자봐라,88,11,2
381,2022-07-01,3만전자로 가는 이율 전혀 이해 못하는 ...,47,3,3
382,2022-07-01,왜 2번 찍었는줄 아니,43,0,1
383,2022-07-01,나스닥은 오늘도 변동성 폭발할 듯...,42,0,1
384,2022-07-01,저딴거.  대통령 이라니.  ㅅㅍ,42,4,2
385,2022-07-01,하락장을 안겪어본 무지성 투자자들이 많구...,79,4,8
386,2022-07-01,답글:하락장을 안겪어본 무지성 투자자들이 많구...,16,0,1
387,2022-07-01,■ 전라도는 700년전부터 ■,50,1,4
388,2022-07-01,이번에 세계정상들이,48,7,1
389,2022-07-01,행님덜 이거~~~~ 걍 좋음,23,0,1
390,2022-07-01,결국 국기문란이라면서,35,2,1
391,2022-07-01,인생 걱정이 없다,40,0,1
392,2022-07-01,미국의 인플레를 전쟁으로 해결할듯한,31,0,1
393,2022-07-01,애국적 보수가 있긴하냐,24,2,1
394,2022-07-01,내가 대통령이라고 부르는 사람들,46,0,6
395,2022-07-01,답글:내가 대통령이라고 부르는 사람들,13,0,2
396,2022-07-01,미국장 내리는 꼬라지 봐라,32,1,1
397,2022-07-01,결국 하나씩 잡아 쳐 넣는방법으로,34,1,3
398,2022-07-01,윤 도리 나라를 말아먹다,37,6,1
399,2022-07-01,맥수지탄--국가가 멸망한 것을 한탄한다는...,28,2,1
400,2022-07-01,중국 나토 대응,37,0,1
401,2022-07-01,윤가 찍고 국짐 찍으니 행복하냐 틀닥새기...,87,22,2
402,2022-07-01,그놈의 상관도 없는 미선물 미선물 ㅋㅋ,45,6,1
403,2022-07-01,당신이  많이 들고 있는  신용주식  올...,34,0,1
404,2022-07-01,나라가 갈수록 엉망이 될수밖에 없는이유?...,46,4,1
405,2022-07-01,6070 2찍들은 왜 사는걸까 추천,37,5,1
406,2022-07-01,윤재앙 외교부 장관 교체해라,40,5,2
407,2022-07-01,증권사에서 신용이나  담보  많은것은  ...,43,2,1
408,2022-07-01,윤 무 식 과  ㄹ ㅣ 승 만 ㅇ ㅔ 공...,38,4,2
409,2022-07-01,■ 전라도 에서는 일본식 무덤이 출토되고...,56,1,5
410,2022-07-01,조중동 토착왜구 섬멸만이 살길이다,34,5,3
411,2022-07-01,갤럭시카 나올까 ㄷㄷ,35,1,1
412,2022-07-01,문,25,0,1
413,2022-07-01,명바이같은 사람 나와서 좌빨좀 썰었으면,42,0,6
414,2022-07-01,다음역은 44000원이냐?,52,0,1
415,2022-07-01,공매 더쳐서 개미들 아주 깡통만들고,37,0,1
416,2022-07-01,[증권사 리포트] 필독,41,0,1
417,2022-07-01,유후,31,0,1
418,2022-07-01,애초에 IMF 터트린게 보수인데 경제는 ...,73,12,1
419,2022-07-01,요즘같은 불경기먼???,32,0,1
420,2022-07-01,문재앙 친중정권에 주가 오른 삼전은,53,0,4
421,2022-07-01,대선 다시 하자 제발..,53,8,1
422,2022-07-01,좋은사람 좋은생각,29,1,2
