,날짜,댓글,조회수,좋아요,싫어요
431,2022-07-01,살명분이없다..,59,0,0
432,2022-07-01,라이언입니다 안녕하세요,88,0,0
433,2022-07-01,미안하지만 적정주가는,75,0,0
434,2022-07-01,대깨들의주식 카카오 67000 진짜 애들...,103,2,1
435,2022-07-01,10만원 하던주식,78,0,0
436,2022-07-01,김범수야 벙어리새 기니?,86,4,0
437,2022-07-01,와따 뭐 전쟁났소?,67,1,1
438,2022-07-01,시총보소,66,0,0
439,2022-07-01,여기 카카오 폭락 윤석열 욕하는애들,76,2,2
440,2022-07-01,2번찍 분들 어떠신가요?,129,4,3
441,2022-07-01,적정가,53,0,1
442,2022-07-01,5만은갈듯,64,0,0
443,2022-07-01,Bj작두,76,1,0
444,2022-07-01,야 범수 새ㄲ ㅑ,94,3,1
445,2022-07-01,개나소나 주식사서 파이어족,108,1,2
446,2022-07-01,아이고 카카오가 어쩌다 이리댓노,68,1,0
447,2022-07-01,기회가 왔다 빨리 빨리 담아라 담아,68,1,0
448,2022-07-01,오늘은 2300깨지는 날!,77,1,0
449,2022-07-01,■현 정부는 공매도 개편 못함■,89,3,1
450,2022-07-01,외넘들 이넘저넘,76,0,0
451,2022-07-01,개미들 버틴다,79,0,0
452,2022-07-01,내참,57,0,0
453,2022-07-01,대통령 하나 잘못 뽑으니 개박살,122,6,0
454,2022-07-01,카카오 전부 다시 합병시켜!!,87,1,0
455,2022-07-01,손절 유ㅇㅇ,155,1,0
456,2022-07-01,카카오,69,0,1
457,2022-07-01,멧돼지 새키 한 마리 때문에,109,9,1
458,2022-07-01,와?,63,0,0
459,2022-07-01,현금 3억대기중,150,1,1
460,2022-07-01,어떻게 이렇게 그냥 흐를수 가 있냐고?,74,0,0
461,2022-07-01,14일 한은이 금리 인상,82,1,0
462,2022-07-01,생각있다면....,163,2,1
463,2022-07-01,손절 유영두 입니다,169,6,0
464,2022-07-01,도망가..,120,4,0
465,2022-07-01,ㅋ  ?을 탓해라,78,5,2
466,2022-07-01,ㅠㅠ,62,0,0
