,날짜,댓글,조회수,좋아요,싫어요
316,2022-06-30,답글:[삭제된 게시물의 답글]윤도리 탈중국선언...,250,1,0
317,2022-06-30,상쳐야,219,4,0
318,2022-06-30,기사 그딴거 필요없을듯함,195,1,0
319,2022-06-30,12만원이 진짜 오네,235,2,3
320,2022-06-30,미국장 올라도 쳐내리고,188,4,0
321,2022-06-30,어차피 장기적으로 우상향이니 마음 좀 편...,359,2,1
322,2022-06-30,테슬라 공시 기다리는 흑우 없제?,353,4,3
323,2022-06-30,답글:테슬라 공시 기다리는 흑우 없제?,278,5,0
324,2022-06-30,주가 원상복귀 하고싶으면 떠 내려간 오리...,237,2,0
325,2022-06-30,오리 소식 말고는 없냐?,186,2,0
326,2022-06-30,"윤짜장은 물가가 오르든 말든 주식, 환율...",183,6,1
327,2022-06-30,연개금 OOO들,187,1,1
328,2022-06-30,나도 이정권 찍었지만,280,8,3
329,2022-06-30,"주식,코인,부동산 폭탄돌리기 끝",137,0,0
330,2022-06-30,정부는,171,5,0
331,2022-06-30,낼  7월봉  생긴다...또 영자가 지웠...,140,0,0
332,2022-06-30,뿌-뿌 염승사자 납시오~,139,0,0
333,2022-06-30,답글:[삭제된 게시물의 답글]앞으로 족족 다 ...,236,5,0
334,2022-06-30,신용담보거래  기관 외인,192,2,1
335,2022-06-30,염이사님만 믿고 버텨라 ㅉㅉㅉ,268,6,4
336,2022-06-30,대한민국 망했냐!,204,4,1
337,2022-06-30,잡주는 빨리 팔고 떠나야함,169,2,0
338,2022-06-30,삼성전기는 잘버티네요,366,6,4
339,2022-06-30,신저가 바닦이 어딘가,163,1,0
340,2022-06-30,이거 버리고,140,0,0
341,2022-06-30,윤짜장 이  유대 니뽄 빨다가  망하는 ...,152,4,2
342,2022-06-30,답글:윤짜장 이  유대 니뽄 빨다가  망하는 ...,185,3,2
343,2022-06-30,답글:대책없다메 거기다,147,1,1
344,2022-06-30,답글:대책없다메 거기다,79,1,1
345,2022-06-30,영자가 ... 인버스 사랑께...지웠네,121,0,0
346,2022-06-30,삼성전기 목표주가,233,1,0
347,2022-06-30,JP모간이랑 골드만이랑 상환 열심히하네,161,2,0
348,2022-06-30,돔황차~,117,0,1
349,2022-06-30,유대 석렬주댕이  하한가탄핵 가자~,117,0,0
350,2022-06-30,"HD현대,삼성물산",127,0,0
351,2022-06-30,친일수구세력의 공약 믿는 사람이 더 이상...,135,3,1
352,2022-06-30,물리니드라,167,4,1
353,2022-06-30,시가총액도 10조 무너지고 잡주야 쉬어라,153,2,0
354,2022-06-30,석렬아~    이제 니 주특기   가자~,147,1,1
355,2022-06-30,울나라 경제관료 다 어딨냐~~~,158,1,3
356,2022-06-30,차라리,129,0,0
357,2022-06-30,이토록 안되는 삼성전기,149,1,0
358,2022-06-30,망설이는분 절대,162,1,0
359,2022-06-30,버틸만큼 버텼다,165,1,3
360,2022-06-30,머저리즘,129,0,1
361,2022-06-30,오늘도 역시 유대석렬이가  쌩쑈 염병했제...,144,0,1
362,2022-06-30,죽도록해도 안되는 삼성전기,140,1,0
363,2022-06-30,사고싶은데,263,6,0
364,2022-06-30,시총도 10조 무너졌구나,151,1,0
365,2022-06-30,이제  탈출 해야 되는 거 아녀?,174,2,1
366,2022-06-30,해도해도 안되는 삼성전기,212,2,0
367,2022-06-30,도움안되는 기관놈들,156,3,0
368,2022-06-30,오늘 13만원 무너진다 잡주 던져라,147,3,0
369,2022-06-30,"억지, 장투로 코너에 몰리고 있다",175,1,1
370,2022-06-30,멍청한개미들만 매수하는데,224,1,0
371,2022-06-30,지수가 올라도 꿈쩍도 안하네..,143,1,1
372,2022-06-30,"더러운 친일수구세력, 진실을 개죠로 본 ...",121,0,1
373,2022-06-30,하. 진짜 미치겠다,177,1,0
374,2022-06-30,13만원 무너지는구나 잡주 던져라,157,5,0
375,2022-06-30,던져라 탈탈 매도하라 잡주,180,4,0
376,2022-06-30,qqww 같은  씨레기들이   개에소리 ...,155,2,0
